category,creator,lang,flavour,bytes,date,file
wikipedia,wikipedia,war,all_nopic,1825361101,2026-05,wikipedia_war_all_nopic_2026-05.zim
wikipedia,wikipedia,war,top_maxi,426770432,2026-07,wikipedia_war_top_maxi_2026-07.zim
wikipedia,wikipedia,war,top_mini,254803968,2026-07,wikipedia_war_top_mini_2026-07.zim
wikipedia,wikipedia,war,top_nopic,273678336,2026-07,wikipedia_war_top_nopic_2026-07.zim
wikipedia,wikipedia,wo,all_maxi,28311552,2026-07,wikipedia_wo_all_maxi_2026-07.zim
wikipedia,wikipedia,wo,all_nopic,4089446,2026-07,wikipedia_wo_all_nopic_2026-07.zim
wikipedia,wikipedia,wuu,all_maxi,243269632,2026-07,wikipedia_wuu_all_maxi_2026-07.zim
wikipedia,wikipedia,wuu,all_nopic,93323264,2026-07,wikipedia_wuu_all_nopic_2026-07.zim
wikipedia,wikipedia,xal,all_maxi,15728640,2026-07,wikipedia_xal_all_maxi_2026-07.zim
wikipedia,wikipedia,xal,all_nopic,2621440,2026-07,wikipedia_xal_all_nopic_2026-07.zim
wikipedia,wikipedia,xh,all_maxi,28311552,2026-07,wikipedia_xh_all_maxi_2026-07.zim
wikipedia,wikipedia,xh,all_nopic,7969178,2026-07,wikipedia_xh_all_nopic_2026-07.zim
wikipedia,wikipedia,xmf,all_maxi,310378496,2026-07,wikipedia_xmf_all_maxi_2026-07.zim
wikipedia,wikipedia,xmf,all_nopic,59768832,2026-07,wikipedia_xmf_all_nopic_2026-07.zim
wikipedia,wikipedia,yi,all_maxi,162529280,2026-07,wikipedia_yi_all_maxi_2026-07.zim
wikipedia,wikipedia,yi,all_nopic,41943040,2026-07,wikipedia_yi_all_nopic_2026-07.zim
wikipedia,wikipedia,yo,all_maxi,252706816,2026-07,wikipedia_yo_all_maxi_2026-07.zim
wikipedia,wikipedia,yo,all_nopic,80740352,2026-07,wikipedia_yo_all_nopic_2026-07.zim
wikipedia,wikipedia,yue,all_maxi,1825361101,2026-06,wikipedia_yue_all_maxi_2026-06.zim
wikipedia,wikipedia,yue,all_nopic,571473920,2026-06,wikipedia_yue_all_nopic_2026-06.zim
wikipedia,wikipedia,za,all_maxi,23068672,2026-07,wikipedia_za_all_maxi_2026-07.zim
wikipedia,wikipedia,za,all_nopic,3565158,2026-04,wikipedia_za_all_nopic_2026-04.zim
wikipedia,wikipedia,zea,all_maxi,72351744,2026-07,wikipedia_zea_all_maxi_2026-07.zim
wikipedia,wikipedia,zea,all_nopic,10276045,2026-07,wikipedia_zea_all_nopic_2026-07.zim
wikipedia,wikipedia,zgh,all_maxi,83886080,2026-04,wikipedia_zgh_all_maxi_2026-04.zim
wikipedia,wikipedia,zh,all_maxi,27917287424,2026-05,wikipedia_zh_all_maxi_2026-05.zim
wikipedia,wikipedia,zh,all_mini,3543348019,2026-05,wikipedia_zh_all_mini_2026-05.zim
wikipedia,wikipedia,zh,all_nopic,12884901888,2026-05,wikipedia_zh_all_nopic_2026-05.zim
wikipedia,wikipedia,zh,basketball_maxi,71303168,2025-07,wikipedia_zh_basketball_maxi_2025-07.zim
wikipedia,wikipedia,zh,basketball_nopic,39845888,2025-07,wikipedia_zh_basketball_nopic_2025-07.zim
wikipedia,wikipedia,zh,chemistry_maxi,133169152,2026-06,wikipedia_zh_chemistry_maxi_2026-06.zim
wikipedia,wikipedia,zh,chemistry_mini,14680064,2026-06,wikipedia_zh_chemistry_mini_2026-06.zim
wikipedia,wikipedia,zh,chemistry_nopic,44040192,2026-06,wikipedia_zh_chemistry_nopic_2026-06.zim
wikipedia,wikipedia,zh,computer_maxi,264241152,2026-06,wikipedia_zh_computer_maxi_2026-06.zim
wikipedia,wikipedia,zh,computer_nopic,142606336,2026-06,wikipedia_zh_computer_nopic_2026-06.zim
wikipedia,wikipedia,zh,football_maxi,457179136,2026-06,wikipedia_zh_football_maxi_2026-06.zim
wikipedia,wikipedia,zh,football_nopic,232783872,2026-06,wikipedia_zh_football_nopic_2026-06.zim
wikipedia,wikipedia,zh,geography_maxi,328204288,2026-06,wikipedia_zh_geography_maxi_2026-06.zim
wikipedia,wikipedia,zh,geography_nopic,79691776,2026-06,wikipedia_zh_geography_nopic_2026-06.zim
wikipedia,wikipedia,zh,history_maxi,466616320,2026-06,wikipedia_zh_history_maxi_2026-06.zim
wikipedia,wikipedia,zh,history_nopic,185597952,2026-06,wikipedia_zh_history_nopic_2026-06.zim
wikipedia,wikipedia,zh,mathematics_maxi,348127232,2026-06,wikipedia_zh_mathematics_maxi_2026-06.zim
wikipedia,wikipedia,zh,mathematics_mini,23068672,2026-06,wikipedia_zh_mathematics_mini_2026-06.zim
wikipedia,wikipedia,zh,mathematics_nopic,108003328,2026-06,wikipedia_zh_mathematics_nopic_2026-06.zim
wikipedia,wikipedia,zh,medicine_maxi,504365056,2026-06,wikipedia_zh_medicine_maxi_2026-06.zim
wikipedia,wikipedia,zh,medicine_nopic,201326592,2026-06,wikipedia_zh_medicine_nopic_2026-06.zim
wikipedia,wikipedia,zh,molcell_maxi,142606336,2026-06,wikipedia_zh_molcell_maxi_2026-06.zim
wikipedia,wikipedia,zh,molcell_nopic,49283072,2026-06,wikipedia_zh_molcell_nopic_2026-06.zim
wikipedia,wikipedia,zh,movies_maxi,722468864,2026-06,wikipedia_zh_movies_maxi_2026-06.zim
wikipedia,wikipedia,zh,movies_nopic,436207616,2026-06,wikipedia_zh_movies_nopic_2026-06.zim
wikipedia,wikipedia,zh,physics_maxi,381681664,2026-06,wikipedia_zh_physics_maxi_2026-06.zim
wikipedia,wikipedia,zh,physics_mini,27262976,2026-06,wikipedia_zh_physics_mini_2026-06.zim
wikipedia,wikipedia,zh,physics_nopic,106954752,2026-06,wikipedia_zh_physics_nopic_2026-06.zim
wikipedia,wikipedia,zh,top_maxi,3865470566,2026-06,wikipedia_zh_top_maxi_2026-06.zim
wikipedia,wikipedia,zh,top_mini,258998272,2026-06,wikipedia_zh_top_mini_2026-06.zim
wikipedia,wikipedia,zh,top_nopic,1503238554,2026-06,wikipedia_zh_top_nopic_2026-06.zim
wikipedia,wikipedia,zu,all_maxi,135266304,2026-07,wikipedia_zu_all_maxi_2026-07.zim
wikipedia,wikipedia,zu,all_nopic,19922944,2026-07,wikipedia_zu_all_nopic_2026-07.zim
wikiquote,wikiquote,af,all_maxi,1887437,2026-07,wikiquote_af_all_maxi_2026-07.zim
wikiquote,wikiquote,af,all_nopic,591872,2026-07,wikiquote_af_all_nopic_2026-07.zim
wikiquote,wikiquote,ar,all_maxi,37748736,2026-04,wikiquote_ar_all_maxi_2026-04.zim
wikiquote,wikiquote,ar,all_nopic,14680064,2026-04,wikiquote_ar_all_nopic_2026-04.zim
wikiquote,wikiquote,az,all_maxi,48234496,2026-04,wikiquote_az_all_maxi_2026-04.zim
wikiquote,wikiquote,az,all_nopic,18874368,2026-04,wikiquote_az_all_nopic_2026-04.zim
wikiquote,wikiquote,be,all_maxi,7549747,2026-07,wikiquote_be_all_maxi_2026-07.zim
wikiquote,wikiquote,be,all_nopic,2306867,2026-07,wikiquote_be_all_nopic_2026-07.zim
wikiquote,wikiquote,bg,all_maxi,34603008,2026-07,wikiquote_bg_all_maxi_2026-07.zim
wikiquote,wikiquote,bg,all_nopic,14680064,2026-07,wikiquote_bg_all_nopic_2026-07.zim
wikiquote,wikiquote,br,all_maxi,6186598,2026-07,wikiquote_br_all_maxi_2026-07.zim
wikiquote,wikiquote,br,all_nopic,1258291,2026-07,wikiquote_br_all_nopic_2026-07.zim
wikiquote,wikiquote,bs,all_maxi,19922944,2026-07,wikiquote_bs_all_maxi_2026-07.zim
wikiquote,wikiquote,bs,all_nopic,6920602,2026-07,wikiquote_bs_all_nopic_2026-07.zim
wikiquote,wikiquote,ca,all_maxi,51380224,2026-07,wikiquote_ca_all_maxi_2026-07.zim
wikiquote,wikiquote,ca,all_nopic,11534336,2026-07,wikiquote_ca_all_nopic_2026-07.zim
wikiquote,wikiquote,cs,all_maxi,92274688,2026-07,wikiquote_cs_all_maxi_2026-07.zim
wikiquote,wikiquote,cs,all_nopic,20971520,2026-07,wikiquote_cs_all_nopic_2026-07.zim
wikiquote,wikiquote,cy,all_maxi,1782579,2026-07,wikiquote_cy_all_maxi_2026-07.zim
wikiquote,wikiquote,cy,all_nopic,674816,2026-07,wikiquote_cy_all_nopic_2026-07.zim
wikiquote,wikiquote,da,all_maxi,3984589,2026-07,wikiquote_da_all_maxi_2026-07.zim
wikiquote,wikiquote,da,all_nopic,1572864,2026-04,wikiquote_da_all_nopic_2026-04.zim
wikiquote,wikiquote,de,all_maxi,48234496,2026-07,wikiquote_de_all_maxi_2026-07.zim
wikiquote,wikiquote,de,all_nopic,13631488,2026-07,wikiquote_de_all_nopic_2026-07.zim
wikiquote,wikiquote,el,all_maxi,11534336,2026-07,wikiquote_el_all_maxi_2026-07.zim
wikiquote,wikiquote,el,all_nopic,5242880,2026-07,wikiquote_el_all_nopic_2026-07.zim
wikiquote,wikiquote,en,all_maxi,972029952,2026-07,wikiquote_en_all_maxi_2026-07.zim
wikiquote,wikiquote,en,all_nopic,330301440,2026-07,wikiquote_en_all_nopic_2026-07.zim
wikiquote,wikiquote,eo,all_maxi,54525952,2026-07,wikiquote_eo_all_maxi_2026-07.zim
wikiquote,wikiquote,eo,all_nopic,13631488,2026-07,wikiquote_eo_all_nopic_2026-07.zim
wikiquote,wikiquote,es,all_maxi,73400320,2026-07,wikiquote_es_all_maxi_2026-07.zim
wikiquote,wikiquote,es,all_nopic,25165824,2026-07,wikiquote_es_all_nopic_2026-07.zim
wikiquote,wikiquote,et,all_maxi,144703488,2026-07,wikiquote_et_all_maxi_2026-07.zim
wikiquote,wikiquote,et,all_nopic,47185920,2026-07,wikiquote_et_all_nopic_2026-07.zim
wikiquote,wikiquote,eu,all_maxi,3879731,2026-07,wikiquote_eu_all_maxi_2026-07.zim
wikiquote,wikiquote,eu,all_nopic,1048576,2026-07,wikiquote_eu_all_nopic_2026-07.zim
wikiquote,wikiquote,fa,all_maxi,74448896,2026-07,wikiquote_fa_all_maxi_2026-07.zim
wikiquote,wikiquote,fa,all_nopic,24117248,2026-04,wikiquote_fa_all_nopic_2026-04.zim
wikiquote,wikiquote,fi,all_maxi,20971520,2026-07,wikiquote_fi_all_maxi_2026-07.zim
wikiquote,wikiquote,fi,all_nopic,7654605,2026-04,wikiquote_fi_all_nopic_2026-04.zim
wikiquote,wikiquote,fr,all_maxi,113246208,2026-07,wikiquote_fr_all_maxi_2026-07.zim
wikiquote,wikiquote,fr,all_nopic,29360128,2026-04,wikiquote_fr_all_nopic_2026-04.zim
wikiquote,wikiquote,gl,all_maxi,5452595,2026-07,wikiquote_gl_all_maxi_2026-07.zim
wikiquote,wikiquote,gl,all_nopic,1887437,2026-07,wikiquote_gl_all_nopic_2026-07.zim
wikiquote,wikiquote,gu,all_maxi,1992294,2026-07,wikiquote_gu_all_maxi_2026-07.zim
wikiquote,wikiquote,gu,all_nopic,1572864,2026-07,wikiquote_gu_all_nopic_2026-07.zim
wikiquote,wikiquote,guw,all_maxi,6291456,2026-05,wikiquote_guw_all_maxi_2026-05.zim
wikiquote,wikiquote,he,all_maxi,108003328,2026-07,wikiquote_he_all_maxi_2026-07.zim
wikiquote,wikiquote,he,all_nopic,29360128,2026-07,wikiquote_he_all_nopic_2026-07.zim
wikiquote,wikiquote,hi,all_maxi,9646899,2026-07,wikiquote_hi_all_maxi_2026-07.zim
wikiquote,wikiquote,hi,all_nopic,6501171,2026-04,wikiquote_hi_all_nopic_2026-04.zim
wikiquote,wikiquote,hr,all_maxi,17825792,2026-07,wikiquote_hr_all_maxi_2026-07.zim
wikiquote,wikiquote,hr,all_nopic,4404019,2026-04,wikiquote_hr_all_nopic_2026-04.zim
wikiquote,wikiquote,hu,all_maxi,18874368,2026-07,wikiquote_hu_all_maxi_2026-07.zim
wikiquote,wikiquote,hu,all_nopic,6396314,2026-07,wikiquote_hu_all_nopic_2026-07.zim
wikiquote,wikiquote,hy,all_maxi,25165824,2026-07,wikiquote_hy_all_maxi_2026-07.zim
wikiquote,wikiquote,hy,all_nopic,5976883,2026-04,wikiquote_hy_all_nopic_2026-04.zim
wikiquote,wikiquote,id,all_maxi,31457280,2026-07,wikiquote_id_all_maxi_2026-07.zim
wikiquote,wikiquote,id,all_nopic,12582912,2026-07,wikiquote_id_all_nopic_2026-07.zim
wikiquote,wikiquote,is,all_maxi,1677722,2026-07,wikiquote_is_all_maxi_2026-07.zim
wikiquote,wikiquote,is,all_nopic,641024,2026-07,wikiquote_is_all_nopic_2026-07.zim
wikiquote,wikiquote,it,all_maxi,580911104,2026-07,wikiquote_it_all_maxi_2026-07.zim
wikiquote,wikiquote,it,all_nopic,177209344,2026-07,wikiquote_it_all_nopic_2026-07.zim
wikiquote,wikiquote,ja,all_maxi,11534336,2026-07,wikiquote_ja_all_maxi_2026-07.zim
wikiquote,wikiquote,ja,all_nopic,5557453,2026-07,wikiquote_ja_all_nopic_2026-07.zim
wikiquote,wikiquote,ka,all_maxi,12582912,2026-07,wikiquote_ka_all_maxi_2026-07.zim
wikiquote,wikiquote,ka,all_nopic,5976883,2026-07,wikiquote_ka_all_nopic_2026-07.zim
wikiquote,wikiquote,kn,all_maxi,5976883,2026-07,wikiquote_kn_all_maxi_2026-07.zim
wikiquote,wikiquote,kn,all_nopic,3565158,2026-07,wikiquote_kn_all_nopic_2026-07.zim
wikiquote,wikiquote,ko,all_maxi,10485760,2026-07,wikiquote_ko_all_maxi_2026-07.zim
wikiquote,wikiquote,ko,all_nopic,4299162,2026-04,wikiquote_ko_all_nopic_2026-04.zim
wikiquote,wikiquote,ku,all_maxi,2516582,2026-07,wikiquote_ku_all_maxi_2026-07.zim
wikiquote,wikiquote,ku,all_nopic,770048,2026-07,wikiquote_ku_all_nopic_2026-07.zim
wikiquote,wikiquote,ky,all_maxi,544768,2026-07,wikiquote_ky_all_maxi_2026-07.zim
wikiquote,wikiquote,ky,all_nopic,420864,2026-07,wikiquote_ky_all_nopic_2026-07.zim
wikiquote,wikiquote,la,all_maxi,4089446,2026-07,wikiquote_la_all_maxi_2026-07.zim
wikiquote,wikiquote,la,all_nopic,1887437,2026-07,wikiquote_la_all_nopic_2026-07.zim
wikiquote,wikiquote,li,all_maxi,7444890,2026-07,wikiquote_li_all_maxi_2026-07.zim
wikiquote,wikiquote,li,all_nopic,1363149,2026-07,wikiquote_li_all_nopic_2026-07.zim
wikiquote,wikiquote,lt,all_maxi,15728640,2026-07,wikiquote_lt_all_maxi_2026-07.zim
wikiquote,wikiquote,lt,all_nopic,4508877,2026-07,wikiquote_lt_all_nopic_2026-07.zim
wikiquote,wikiquote,ml,all_maxi,5347738,2026-07,wikiquote_ml_all_maxi_2026-07.zim
wikiquote,wikiquote,ml,all_nopic,3250586,2026-07,wikiquote_ml_all_nopic_2026-07.zim
wikiquote,wikiquote,mr,all_maxi,1048576,2026-07,wikiquote_mr_all_maxi_2026-07.zim
wikiquote,wikiquote,mr,all_nopic,649216,2026-07,wikiquote_mr_all_nopic_2026-07.zim
wikiquote,wikiquote,nb,all_maxi,6291456,2026-07,wikiquote_nb_all_maxi_2026-07.zim
wikiquote,wikiquote,nb,all_nopic,2306867,2026-04,wikiquote_nb_all_nopic_2026-04.zim
wikiquote,wikiquote,nl,all_maxi,16777216,2026-07,wikiquote_nl_all_maxi_2026-07.zim
wikiquote,wikiquote,nl,all_nopic,3670016,2026-07,wikiquote_nl_all_nopic_2026-07.zim
wikiquote,wikiquote,nn,all_maxi,16777216,2026-04,wikiquote_nn_all_maxi_2026-04.zim
wikiquote,wikiquote,nn,all_nopic,2516582,2026-07,wikiquote_nn_all_nopic_2026-07.zim
wikiquote,wikiquote,pl,all_maxi,227540992,2026-07,wikiquote_pl_all_maxi_2026-07.zim
wikiquote,wikiquote,pl,all_nopic,71303168,2026-07,wikiquote_pl_all_nopic_2026-07.zim
wikiquote,wikiquote,pt,all_maxi,95420416,2026-07,wikiquote_pt_all_maxi_2026-07.zim
wikiquote,wikiquote,pt,all_nopic,23068672,2026-07,wikiquote_pt_all_nopic_2026-07.zim
wikiquote,wikiquote,ro,all_maxi,5138022,2026-07,wikiquote_ro_all_maxi_2026-07.zim
wikiquote,wikiquote,ro,all_nopic,1782579,2026-04,wikiquote_ro_all_nopic_2026-04.zim
wikiquote,wikiquote,ru,all_maxi,288358400,2026-07,wikiquote_ru_all_maxi_2026-07.zim
wikiquote,wikiquote,ru,all_nopic,142606336,2026-07,wikiquote_ru_all_nopic_2026-07.zim
wikiquote,wikiquote,sa,all_maxi,9227469,2026-07,wikiquote_sa_all_maxi_2026-07.zim
wikiquote,wikiquote,sa,all_nopic,8598323,2026-07,wikiquote_sa_all_nopic_2026-07.zim
wikiquote,wikiquote,sah,all_maxi,2621440,2026-07,wikiquote_sah_all_maxi_2026-07.zim
wikiquote,wikiquote,sah,all_nopic,2516582,2026-07,wikiquote_sah_all_nopic_2026-07.zim
wikiquote,wikiquote,sk,all_maxi,13631488,2026-07,wikiquote_sk_all_maxi_2026-07.zim
wikiquote,wikiquote,sk,all_nopic,5767168,2026-07,wikiquote_sk_all_nopic_2026-07.zim
wikiquote,wikiquote,sl,all_maxi,26214400,2026-07,wikiquote_sl_all_maxi_2026-07.zim
wikiquote,wikiquote,sl,all_nopic,6081741,2026-07,wikiquote_sl_all_nopic_2026-07.zim
wikiquote,wikiquote,sq,all_maxi,2726298,2026-07,wikiquote_sq_all_maxi_2026-07.zim
wikiquote,wikiquote,sq,all_nopic,892928,2026-07,wikiquote_sq_all_nopic_2026-07.zim
wikiquote,wikiquote,sr,all_maxi,61865984,2026-07,wikiquote_sr_all_maxi_2026-07.zim
wikiquote,wikiquote,sr,all_nopic,12582912,2026-07,wikiquote_sr_all_nopic_2026-07.zim
wikiquote,wikiquote,su,all_maxi,3460301,2026-04,wikiquote_su_all_maxi_2026-04.zim
wikiquote,wikiquote,su,all_nopic,3460301,2026-07,wikiquote_su_all_nopic_2026-07.zim
wikiquote,wikiquote,sv,all_maxi,13631488,2026-07,wikiquote_sv_all_maxi_2026-07.zim
wikiquote,wikiquote,sv,all_nopic,3774874,2026-07,wikiquote_sv_all_nopic_2026-07.zim
wikiquote,wikiquote,ta,all_maxi,8074035,2026-07,wikiquote_ta_all_maxi_2026-07.zim
wikiquote,wikiquote,ta,all_nopic,3879731,2026-07,wikiquote_ta_all_nopic_2026-07.zim
wikiquote,wikiquote,te,all_maxi,9332326,2026-07,wikiquote_te_all_maxi_2026-07.zim
wikiquote,wikiquote,te,all_nopic,3460301,2026-07,wikiquote_te_all_nopic_2026-07.zim
wikiquote,wikiquote,th,all_maxi,8808038,2026-07,wikiquote_th_all_maxi_2026-07.zim
wikiquote,wikiquote,th,all_nopic,4404019,2026-07,wikiquote_th_all_nopic_2026-07.zim
wikiquote,wikiquote,tr,all_maxi,59768832,2026-07,wikiquote_tr_all_maxi_2026-07.zim
wikiquote,wikiquote,tr,all_nopic,14680064,2026-07,wikiquote_tr_all_nopic_2026-07.zim
wikiquote,wikiquote,uk,all_maxi,137363456,2026-07,wikiquote_uk_all_maxi_2026-07.zim
wikiquote,wikiquote,uk,all_nopic,53477376,2026-07,wikiquote_uk_all_nopic_2026-07.zim
wikiquote,wikiquote,ur,all_maxi,6291456,2026-07,wikiquote_ur_all_maxi_2026-07.zim
wikiquote,wikiquote,ur,all_nopic,1677722,2026-07,wikiquote_ur_all_nopic_2026-07.zim
wikiquote,wikiquote,uz,all_maxi,19922944,2026-07,wikiquote_uz_all_maxi_2026-07.zim
wikiquote,wikiquote,uz,all_nopic,5662310,2026-07,wikiquote_uz_all_nopic_2026-07.zim
wikiquote,wikiquote,vi,all_maxi,44040192,2026-07,wikiquote_vi_all_maxi_2026-07.zim
wikiquote,wikiquote,vi,all_nopic,6186598,2026-07,wikiquote_vi_all_nopic_2026-07.zim
wikiquote,wikiquote,zh,all_maxi,40894464,2026-06,wikiquote_zh_all_maxi_2026-06.zim
wikiquote,wikiquote,zh,all_nopic,27262976,2026-06,wikiquote_zh_all_nopic_2026-06.zim
wikisource,wikisource,ar,all_maxi,5905580032,2026-06,wikisource_ar_all_maxi_2026-06.zim
wikisource,wikisource,ar,all_nopic,5905580032,2026-06,wikisource_ar_all_nopic_2026-06.zim
wikisource,wikisource,as,all_maxi,298844160,2026-04,wikisource_as_all_maxi_2026-04.zim
wikisource,wikisource,as,all_nopic,187695104,2026-07,wikisource_as_all_nopic_2026-07.zim
wikisource,wikisource,az,all_maxi,36700160,2026-04,wikisource_az_all_maxi_2026-04.zim
wikisource,wikisource,az,all_nopic,35651584,2026-04,wikisource_az_all_nopic_2026-04.zim
wikisource,wikisource,be,all_maxi,372244480,2026-07,wikisource_be_all_maxi_2026-07.zim
wikisource,wikisource,be,all_nopic,303038464,2026-07,wikisource_be_all_nopic_2026-07.zim
wikisource,wikisource,bg,all_maxi,19922944,2026-07,wikisource_bg_all_maxi_2026-07.zim
wikisource,wikisource,bg,all_nopic,16777216,2026-04,wikisource_bg_all_nopic_2026-04.zim
wikisource,wikisource,bn,all_maxi,1932735283,2026-07,wikisource_bn_all_maxi_2026-07.zim
wikisource,wikisource,bn,all_nopic,1717986918,2026-07,wikisource_bn_all_nopic_2026-07.zim
wikisource,wikisource,br,all_maxi,193986560,2026-04,wikisource_br_all_maxi_2026-04.zim
wikisource,wikisource,br,all_nopic,143654912,2026-07,wikisource_br_all_nopic_2026-07.zim
wikisource,wikisource,bs,all_maxi,11534336,2026-07,wikisource_bs_all_maxi_2026-07.zim
wikisource,wikisource,bs,all_nopic,11534336,2026-07,wikisource_bs_all_nopic_2026-07.zim
wikisource,wikisource,ca,all_maxi,213909504,2026-04,wikisource_ca_all_maxi_2026-04.zim
wikisource,wikisource,ca,all_nopic,100663296,2026-07,wikisource_ca_all_nopic_2026-07.zim
wikisource,wikisource,cs,all_maxi,343932928,2026-07,wikisource_cs_all_maxi_2026-07.zim
wikisource,wikisource,cs,all_nopic,235929600,2026-07,wikisource_cs_all_nopic_2026-07.zim
wikisource,wikisource,cy,all_maxi,468713472,2026-04,wikisource_cy_all_maxi_2026-04.zim
wikisource,wikisource,cy,all_nopic,192937984,2026-07,wikisource_cy_all_nopic_2026-07.zim
wikisource,wikisource,da,all_maxi,416284672,2026-07,wikisource_da_all_maxi_2026-07.zim
wikisource,wikisource,da,all_nopic,379584512,2026-07,wikisource_da_all_nopic_2026-07.zim
wikisource,wikisource,de,all_maxi,4080218931,2026-07,wikisource_de_all_maxi_2026-06.zim
wikisource,wikisource,de,all_nopic,2040109466,2026-06,wikisource_de_all_nopic_2026-06.zim
wikisource,wikisource,el,all_maxi,211812352,2026-04,wikisource_el_all_maxi_2026-04.zim
wikisource,wikisource,el,all_nopic,178257920,2026-07,wikisource_el_all_nopic_2026-07.zim
wikisource,wikisource,en,all_maxi,19327352832,2026-05,wikisource_en_all_maxi_2026-05.zim
wikisource,wikisource,en,all_nopic,11811160064,2026-05,wikisource_en_all_nopic_2026-05.zim
wikisource,wikisource,eo,all_maxi,82837504,2026-04,wikisource_eo_all_maxi_2026-04.zim
wikisource,wikisource,eo,all_nopic,70254592,2026-04,wikisource_eo_all_nopic_2026-04.zim
wikisource,wikisource,es,all_maxi,1073741824,2026-04,wikisource_es_all_maxi_2026-04.zim
wikisource,wikisource,es,all_nopic,773849088,2026-07,wikisource_es_all_nopic_2026-07.zim
wikisource,wikisource,et,all_maxi,63963136,2026-04,wikisource_et_all_maxi_2026-04.zim
wikisource,wikisource,et,all_nopic,59768832,2026-07,wikisource_et_all_nopic_2026-07.zim
wikisource,wikisource,eu,all_maxi,33554432,2026-04,wikisource_eu_all_maxi_2026-04.zim
wikisource,wikisource,eu,all_nopic,24117248,2026-07,wikisource_eu_all_nopic_2026-07.zim
wikisource,wikisource,fa,all_maxi,317718528,2026-04,wikisource_fa_all_maxi_2026-04.zim
wikisource,wikisource,fa,all_nopic,174063616,2026-04,wikisource_fa_all_nopic_2026-04.zim
wikisource,wikisource,fi,all_maxi,63963136,2026-07,wikisource_fi_all_maxi_2026-07.zim
wikisource,wikisource,fi,all_nopic,55574528,2026-07,wikisource_fi_all_nopic_2026-07.zim
wikisource,wikisource,fo,all_maxi,540672,2026-04,wikisource_fo_all_maxi_2026-04.zim
wikisource,wikisource,fo,all_nopic,416768,2026-04,wikisource_fo_all_nopic_2026-04.zim
wikisource,wikisource,fr,all_maxi,16106127360,2025-09,wikisource_fr_all_maxi_2025-09.zim
wikisource,wikisource,fr,all_nopic,11811160064,2025-09,wikisource_fr_all_nopic_2025-09.zim
wikisource,wikisource,gl,all_maxi,12582912,2026-07,wikisource_gl_all_maxi_2026-07.zim
wikisource,wikisource,gl,all_nopic,5347738,2026-07,wikisource_gl_all_nopic_2026-07.zim
wikisource,wikisource,gu,all_maxi,170917888,2026-04,wikisource_gu_all_maxi_2026-04.zim
wikisource,wikisource,gu,all_nopic,145752064,2026-07,wikisource_gu_all_nopic_2026-07.zim
wikisource,wikisource,he,all_maxi,1395864371,2026-07,wikisource_he_all_maxi_2026-07.zim
wikisource,wikisource,he,all_nopic,1395864371,2026-07,wikisource_he_all_nopic_2026-07.zim
wikisource,wikisource,hr,all_maxi,58720256,2026-07,wikisource_hr_all_maxi_2026-07.zim
wikisource,wikisource,hr,all_nopic,56623104,2026-04,wikisource_hr_all_nopic_2026-04.zim
wikisource,wikisource,hu,all_maxi,83886080,2026-07,wikisource_hu_all_maxi_2026-07.zim
wikisource,wikisource,hu,all_nopic,74448896,2026-07,wikisource_hu_all_nopic_2026-07.zim
wikisource,wikisource,hy,all_maxi,404750336,2026-04,wikisource_hy_all_maxi_2026-04.zim
wikisource,wikisource,hy,all_nopic,382730240,2026-04,wikisource_hy_all_nopic_2026-04.zim
wikisource,wikisource,id,all_maxi,320864256,2026-07,wikisource_id_all_maxi_2026-07.zim
wikisource,wikisource,id,all_nopic,186646528,2026-07,wikisource_id_all_nopic_2026-07.zim
wikisource,wikisource,is,all_maxi,29360128,2026-07,wikisource_is_all_maxi_2026-07.zim
wikisource,wikisource,is,all_nopic,27262976,2026-07,wikisource_is_all_nopic_2026-07.zim
wikisource,wikisource,it,all_maxi,2791728742,2026-03,wikisource_it_all_maxi_2026-03.zim
wikisource,wikisource,it,all_nopic,1932735283,2026-03,wikisource_it_all_nopic_2026-03.zim
wikisource,wikisource,ja,all_maxi,317718528,2026-07,wikisource_ja_all_maxi_2026-07.zim
wikisource,wikisource,ja,all_nopic,265289728,2026-07,wikisource_ja_all_nopic_2026-07.zim
wikisource,wikisource,kn,all_maxi,355467264,2026-07,wikisource_kn_all_maxi_2026-07.zim
wikisource,wikisource,kn,all_nopic,335544320,2026-07,wikisource_kn_all_nopic_2026-07.zim
wikisource,wikisource,ko,all_maxi,492830720,2026-07,wikisource_ko_all_maxi_2026-07.zim
wikisource,wikisource,ko,all_nopic,452984832,2026-07,wikisource_ko_all_nopic_2026-07.zim
wikisource,wikisource,la,all_maxi,507510784,2026-06,wikisource_la_all_maxi_2026-06.zim
wikisource,wikisource,la,all_nopic,433061888,2026-06,wikisource_la_all_nopic_2026-06.zim
wikisource,wikisource,li,all_maxi,2936013,2026-07,wikisource_li_all_maxi_2026-07.zim
wikisource,wikisource,li,all_nopic,2726298,2026-07,wikisource_li_all_nopic_2026-07.zim
wikisource,wikisource,lt,all_maxi,6815744,2026-07,wikisource_lt_all_maxi_2026-07.zim
wikisource,wikisource,lt,all_nopic,6186598,2026-07,wikisource_lt_all_nopic_2026-07.zim
wikisource,wikisource,mk,all_maxi,14680064,2026-04,wikisource_mk_all_maxi_2026-04.zim
wikisource,wikisource,mk,all_nopic,13631488,2026-07,wikisource_mk_all_nopic_2026-07.zim
